Year,State Name,County Name, Cover Crop (% acres),2022 NT (% acres),2022 RT (% acres),2022 IT (% acres)
2017,Illinois,Adams,3.373695664,26.41619738,57.34406319,16.23973943
2017,Illinois,Alexander,2.106558564,49.98555862,23.23224367,26.78219772
2017,Illinois,Bond,2.676540342,22.38996523,42.27268137,35.3373534
2017,Illinois,Boone,1.356128034,17.63550943,58.68853116,23.67595941
2017,Illinois,Brown,4.575532503,36.54152036,42.59776117,20.86071847
2017,Illinois,Bureau,3.321984605,25.99678395,40.9856564,33.01755966
2017,Illinois,Calhoun,1.390925792,50.09631313,30.85294911,19.05073776
2017,Illinois,Carroll,7.39796551,28.20139063,50.80304086,20.99556851
2017,Illinois,Cass,5.400867161,35.02213574,41.24299688,23.73486738
2017,Illinois,Champaign,1.738724722,15.57039313,49.07519598,35.35441088
2017,Illinois,Christian,0.616715516,12.17685001,34.09102558,53.73212441
2017,Illinois,Clark,0.889044547,10.0768973,23.87262145,66.05048126
2017,Illinois,Clay,4.697060421,29.33303706,49.4641392,21.20282374
2017,Illinois,Clinton,4.268215867,20.48531713,45.17842099,34.33626188
2017,Illinois,Coles,1.866683921,13.41078517,43.39093814,43.1982767
2017,Illinois,Cook,3.186143483,58.38837517,0,41.61162483
2017,Illinois,Crawford,3.55432858,39.53458877,37.88414348,22.58126775
2017,Illinois,Cumberland,1.987281959,20.45279413,26.99118454,52.55602133
2017,Illinois,De Kalb,2.131122867,17.99846075,44.67097771,37.33056154
2017,Illinois,De Witt,0.720586054,16.25176936,49.35542739,34.39280325
2017,Illinois,Douglas,1.115003821,18.06325155,33.26740959,48.66933885
2017,Illinois,Du Page,0.561447286,69.94219653,0,30.05780347
2017,Illinois,Edgar,0.58323265,31.64587174,38.28802496,30.0661033
2017,Illinois,Edwards,8.981251365,48.4260277,41.74543856,9.828533744
2017,Illinois,Effingham,3.992755676,16.96088627,41.28907659,41.75003714
2017,Illinois,Fayette,1.879379284,29.24570028,39.72744279,31.02685693
2017,Illinois,Ford,2.4,25.4,50.4,24.3
2017,Illinois,Franklin,3.968904594,47.99580305,32.83735288,19.16684407
2017,Illinois,Fulton,3.861152172,40.62772011,41.68375165,17.68852825
2017,Illinois,Gallatin,3.542789124,34.72698284,41.73525178,23.53776538
2017,Illinois,Greene,1.626496345,25.42494921,48.76222559,25.81282519
2017,Illinois,Grundy,1.386794485,25.02260708,36.17040711,38.80698581
2017,Illinois,Hamilton,3.556129575,41.31463276,21.97429789,36.71106936
2017,Illinois,Hancock,3.177610641,31.00826196,54.33796601,14.65377203
2017,Illinois,Hardin,2.014818666,60.07059091,26.36912217,13.56028692
2017,Illinois,Henderson,1.999447736,31.6232807,53.17992319,15.19679611
2017,Illinois,Henry,3.033416644,50.42855653,37.02098048,12.55046299
2017,Illinois,Iroquois,3.862549443,22.88573747,44.61902542,32.49523711
2017,Illinois,Jackson,4.388326513,40.10945795,31.65432261,28.23621944
2017,Illinois,Jasper,4.428030392,22.62154534,38.37023844,39.00821623
2017,Illinois,Jefferson,3.305676729,34.66042791,26.48048215,38.85908995
2017,Illinois,Jersey,2.569309075,48.26532227,30.27415388,21.46052386
2017,Illinois,Jo Daviess,7.887820252,40.61421692,45.12357687,14.26220621
2017,Illinois,Johnson,6.792331682,69.82607764,20.48855398,9.68536838
2017,Illinois,Kane,3.529261109,20.85791241,43.89984371,35.24224387
2017,Illinois,Kankakee,1.907034198,23.41061045,44.49633896,32.09305059
2017,Illinois,Kendall,0.78636058,25.79212788,41.24456849,32.96330363
2017,Illinois,Knox,3.210828332,54.86264287,31.92360744,13.21374969
2017,Illinois,Lake,0.364496109,18.11091388,51.51417352,30.37491259
2017,Illinois,La Salle,2.523809878,23.49123636,44.08807093,32.4206927
2017,Illinois,Lawrence,4.259854043,28.04337386,57.64679119,14.30983495
2017,Illinois,Lee,1.129589721,15.24351973,50.14336075,34.61311951
2017,Illinois,Livingston,2.4,24.5,43.6,31.9
2017,Illinois,Logan,1.464056343,34.91285773,43.03820164,22.04894063
2017,Illinois,Mcdonough,4.74478248,39.06764133,38.33471561,22.59764307
2017,Illinois,Mchenry,0.85931413,21.23399813,57.33031191,21.43568996
2017,Illinois,Mclean,3.210870507,26.43011984,45.80103147,27.76884869
2017,Illinois,Macon,2.661952753,11.87408661,46.05299592,42.07291747
2017,Illinois,Macoupin,4.3,18.7,42.5,38.9
2017,Illinois,Madison,2.069959246,19.21415263,45.37290856,35.41293881
2017,Illinois,Marion,3.013082038,37.61160714,25.81673535,36.57165751
2017,Illinois,Marshall,4.226527907,25.5589856,51.19182943,23.24918496
2017,Illinois,Mason,5.549786024,29.03303722,48.93205075,22.03491203
2017,Illinois,Massac,6.483480829,62.44561426,10.50675461,27.04763113
2017,Illinois,Menard,1.936417884,37.77265084,46.82829547,15.39905369
2017,Illinois,Mercer,4.892060481,67.96604758,23.9600518,8.073900626
2017,Illinois,Monroe,2.456453774,41.32075872,38.68178827,19.997453
2017,Illinois,Montgomery,3.3,17.4,44.2,38.4
2017,Illinois,Morgan,6.141563799,42.06575358,39.78857683,18.14566959
2017,Illinois,Moultrie,1.36974205,15.59454397,45.07624258,39.32921345
2017,Illinois,Ogle,1.638768805,18.12973316,56.94295759,24.92730925
2017,Illinois,Peoria,2.256614461,41.39432022,43.41579367,15.18988611
2017,Illinois,Perry,4.799190333,43.34305709,42.66766299,13.98927991
2017,Illinois,Piatt,1.756445424,11.73913748,55.81751452,32.443348
2017,Illinois,Pike,2.743417323,29.549863,47.58789778,22.86223922
2017,Illinois,Pope,4.790344656,57.26760563,28.19014085,14.54225352
2017,Illinois,Pulaski,6.206540361,52.78821462,32.41248817,14.7992972
2017,Illinois,Putnam,4.592810653,27.52617424,52.37729325,20.09653251
2017,Illinois,Randolph,2.374455201,46.77889383,29.75460903,23.46649714
2017,Illinois,Richland,1.625728586,29.68151569,51.59853321,18.71995111
2017,Illinois,Rock Island,4.682019458,50.15801893,30.92485795,18.91712312
2017,Illinois,St Clair,3.546642172,28.50901043,49.01309827,22.4778913
2017,Illinois,Saline,3.558460421,49.93434073,22.27144099,27.79421828
2017,Illinois,Sangamon,0.96752596,16.57072636,39.4496067,43.97966695
2017,Illinois,Schuyler,1.88547486,22.94969089,44.39640173,32.65390738
2017,Illinois,Scott,4.855827933,39.13312022,29.48609871,31.38078108
2017,Illinois,Shelby,2.278239696,16.48720666,40.23205978,43.28073356
2017,Illinois,Stark,3.035815804,34.101357,49.60236491,16.29627809
2017,Illinois,Stephenson,5.321130764,35.82107635,49.26538887,14.91353478
2017,Illinois,Tazewell,3.527303932,27.63528296,40.57032773,31.79438931
2017,Illinois,Union,3.758055188,49.41747573,27.07793959,23.50458468
2017,Illinois,Vermilion,2.568481049,20.71502039,48.34545132,30.93952829
2017,Illinois,Wabash,4.185455518,27.34961663,60.12271757,12.5276658
2017,Illinois,Warren,1.60989703,43.44076134,40.6126957,15.94654296
2017,Illinois,Washington,3.217014588,31.24622959,46.88345301,21.8703174
2017,Illinois,Wayne,3.511424622,50.43049087,25.10515673,24.4643524
2017,Illinois,White,3.736725156,53.08193093,30.83908815,16.07898092
2017,Illinois,Whiteside,4.152107194,21.18175623,51.38443676,27.43380701
2017,Illinois,Will,1.889094749,41.34364808,38.21338426,20.44296766
2017,Illinois,Williamson,10.34971946,68.84518594,22.94901668,8.205797372
2017,Illinois,Winnebago,2.963522839,40.08917742,44.27445143,15.63637115
2017,Illinois,Woodford,5.11830337,24.35919805,48.86731129,26.77349066
2017,New York,Albany,5.368763557,21.51468315,21.62287481,56.86244204
2017,New York,Allegany,12.77399849,12.64575864,41.00386369,46.35037767
2017,New York,Broome,9.193448702,36.76454044,26.85341433,36.38204522
2017,New York,Cattaraugus,12.06004141,15.38253399,36.23418792,48.38327809
2017,New York,Cayuga,21.58712029,21.74224724,44.53324129,33.72451147
2017,New York,Chautauqua,13.39009288,7.814788079,51.96452511,40.22068681
2017,New York,Chemung,9.717848596,22.78492161,19.08578475,58.12929364
2017,New York,Chenango,12.58139882,23.52552089,25.72483739,50.74964172
2017,New York,Clinton,1.707930007,9.148507502,63.01627697,27.83521552
2017,New York,Columbia,7.007807106,43.26455692,34.67486998,22.0605731
2017,New York,Cortland,25.66285688,9.829681415,55.12128748,35.04903111
2017,New York,Delaware,8.918617614,51.81488934,8.177062374,40.00804829
2017,New York,Dutchess,11.0828441,38.74965574,33.48021665,27.7701276
2017,New York,Erie,14.07713556,14.14509661,42.0051039,43.84979949
2017,New York,Essex,7.230799296,2.703373016,43.32837302,53.96825397
2017,New York,Franklin,16.88876802,33.14623721,23.00418807,43.84957472
2017,New York,Fulton,2.530364372,10.98978514,13.94857344,75.06164142
2017,New York,Genesee,14.8,14.2,45.5,40.3
2017,New York,Greene,8.811860514,26.03183167,5.341246291,68.62692204
2017,New York,Hamilton,0,NA,NA,NA
2017,New York,Herkimer,12.10156672,25.53100924,38.76048185,35.70850892
2017,New York,Jefferson,13.84159295,7.24743083,41.22529644,51.52727273
2017,New York,Kings,43.47826087,45.45454545,0,54.54545455
2017,New York,Lewis,9.942735519,12.84581011,16.68675001,70.46743988
2017,New York,Livingston,15.2,22.2,45.8,32.0
2017,New York,Madison,12.22857846,15.8481328,24.78793996,59.36392724
2017,New York,Monroe,10.87647292,9.828802544,57.90456784,32.26662962
2017,New York,Montgomery,9.3,18.8,30.8,50.4
2017,New York,Nassau,9.604519774,55.76923077,44.23076923,0
2017,New York,New York,0,0,100,0
2017,New York,Niagara,4.699962021,10.65837095,40.92147534,48.42015371
2017,New York,Oneida,8.101952803,18.84106305,33.0109432,48.14799375
2017,New York,Onondaga,17.20616809,19.23547795,36.90035117,43.86417088
2017,New York,Ontario,16.45798025,16.03008337,41.92822379,42.04169285
2017,New York,Orange,9.649015531,28.90100934,21.26512444,49.83386622
2017,New York,Orleans,7.784379667,15.70882695,49.07922146,35.21195159
2017,New York,Oswego,3.68152366,25.29725795,26.43169134,48.27105072
2017,New York,Otsego,4.660963906,29.48409376,21.84491419,48.67099205
2017,New York,Putnam,4.694835681,69.92481203,0,30.07518797
2017,New York,Rensselaer,11.51877565,21.3873896,60.96663395,17.64597645
2017,New York,Rockland,11.34020619,25,41.66666667,33.33333333
2017,New York,St Lawrence,13.83537947,21.20728929,33.04187839,45.75083231
2017,New York,Saratoga,15.49327105,6.88880074,63.44704482,29.66415444
2017,New York,Schenectady,2.351233672,3.500954806,44.87587524,51.62316996
2017,New York,Schoharie,20.08925842,24.71369999,36.68174749,38.60455252
2017,New York,Schuyler,6.650773572,4.724067292,36.76205848,58.51387423
2017,New York,Seneca,10.17832125,29.69570691,33.92079408,36.38349901
2017,New York,Steuben,6.724025943,11.90408719,43.7253406,44.37057221
2017,New York,Suffolk,28.96434946,5.192124484,20.85582725,73.95204827
2017,New York,Sullivan,4.434968017,23.33818535,25.95827268,50.70354197
2017,New York,Tioga,12.32842895,28.56276122,26.70217069,44.73506809
2017,New York,Tompkins,11.75795402,18.83757768,34.57617481,46.58624751
2017,New York,Ulster,11.29561296,21.42267701,20.74599769,57.8313253
2017,New York,Warren,0,9.433962264,0,90.56603774
2017,New York,Washington,21.87655623,24.5927762,28.526322,46.88090179
2017,New York,Wayne,7.357537631,13.59107663,41.08387388,45.32504949
2017,New York,Westchester,2.320380207,41.06145251,6.56424581,52.37430168
2017,New York,Wyoming,27.10691623,16.18715336,62.96382706,20.84901959
2017,New York,Yates,35.04247704,13.22906567,31.84671123,54.9242231
2022,Illinois,Adams,5.855913408,24.74344039,55.89017753,19.36638208
2022,Illinois,Alexander,4.028763713,72.40794206,20.71873575,6.87332219
2022,Illinois,Bond,4.334053725,26.52858045,38.21977239,35.25164716
2022,Illinois,Boone,2.046446439,13.53730466,57.82533545,28.6373599
2022,Illinois,Brown,4.740870164,41.85866663,47.88933798,10.25199539
2022,Illinois,Bureau,3.81943856,24.84842957,48.72827786,26.42329257
2022,Illinois,Calhoun,5.075524103,40.04092163,24.0659194,35.89315897
2022,Illinois,Carroll,6.434885741,30.58327939,50.59129863,18.82542198
2022,Illinois,Cass,5.597017823,49.54325445,35.43912513,15.01762042
2022,Illinois,Champaign,4.103130093,19.25273352,42.41139156,38.33587492
2022,Illinois,Christian,2.009501895,8.048368182,41.19311093,50.75852088
2022,Illinois,Clark,1.455792174,7.071397597,38.00627503,54.92232737
2022,Illinois,Clay,2.134954368,33.27008636,33.73640884,32.99350479
2022,Illinois,Clinton,6.478629025,26.96145037,36.62107311,36.41747652
2022,Illinois,Coles,2.184584234,15.98020142,47.74032959,36.27946899
2022,Illinois,Cook,5.812260029,67.60065288,15.76441785,16.63492927
2022,Illinois,Crawford,4.441820779,33.36063704,34.6862493,31.95311366
2022,Illinois,Cumberland,1.582159918,16.18470585,46.18496078,37.63033336
2022,Illinois,De Kalb,1.581480565,13.70752996,49.47297164,36.8194984
2022,Illinois,De Witt,4.58437546,16.7064714,44.78275101,38.51077759
2022,Illinois,Douglas,2.397561151,11.6287535,35.60430026,52.76694624
2022,Illinois,Du Page,0,68.70229008,31.29770992,0
2022,Illinois,Edgar,1.136017179,27.21616043,33.73874961,39.04508995
2022,Illinois,Edwards,8.525177671,66.7651589,26.11615796,7.118683138
2022,Illinois,Effingham,5.629625787,15.65846891,36.72278873,47.61874236
2022,Illinois,Fayette,2.834072922,22.63400105,44.8745336,32.49146535
2022,Illinois,Ford,4.7,31.5,47.8,20.7
2022,Illinois,Franklin,4.85172287,36.41898161,45.26034918,18.32066922
2022,Illinois,Fulton,6.458088259,56.27366827,32.44620121,11.28013053
2022,Illinois,Gallatin,2.53264267,46.15625479,21.20801595,32.63572926
2022,Illinois,Greene,4.668383217,30.0329001,48.5484982,21.4186017
2022,Illinois,Grundy,1.486131468,24.32348752,36.42274501,39.25376747
2022,Illinois,Hamilton,2.027272922,51.06316997,21.80931985,27.12751018
2022,Illinois,Hancock,3.449448842,22.17925157,58.72562572,19.0951227
2022,Illinois,Hardin,0,70.42445242,29.57554758,0
2022,Illinois,Henderson,5.909542808,46.22774165,40.53893268,13.23332567
2022,Illinois,Henry,2.751996149,44.38718535,40.66178655,14.9510281
2022,Illinois,Iroquois,4.853159987,28.66758017,40.44515923,30.8872606
2022,Illinois,Jackson,6.385659343,44.64938411,31.54355057,23.80706532
2022,Illinois,Jasper,2.495171328,23.34776407,39.31283001,37.33940592
2022,Illinois,Jefferson,5.949343162,41.68268218,33.25084246,25.06647536
2022,Illinois,Jersey,3.732322263,50.57693129,31.06461118,18.35845753
2022,Illinois,Jo Daviess,7.626946257,42.66961047,43.02791358,14.30247595
2022,Illinois,Johnson,5.98755832,75.75713133,20.26105448,3.981814182
2022,Illinois,Kane,4.507204698,27.82773015,40.44748031,31.72478954
2022,Illinois,Kankakee,3.911981239,32.20774491,41.02159457,26.77066052
2022,Illinois,Kendall,1.438122975,22.09848383,33.10831209,44.79320408
2022,Illinois,Knox,4.179608071,51.76966562,30.22556872,18.00476566
2022,Illinois,Lake,2.186415212,32.57072439,51.19481354,16.23446207
2022,Illinois,La Salle,2.044079645,19.70459679,42.82151002,37.47389319
2022,Illinois,Lawrence,5.864063216,36.00276958,48.31155419,15.68567623
2022,Illinois,Lee,2.283962445,12.90676076,50.33010504,36.76313421
2022,Illinois,Livingston,3.5,24.1,48.2,27.7
2022,Illinois,Logan,1.599108206,25.59313757,42.23441797,32.17244447
2022,Illinois,Mcdonough,2.213283275,36.83773588,45.66503519,17.49722893
2022,Illinois,Mchenry,1.751607671,24.4703504,61.59299191,13.93665768
2022,Illinois,Mclean,5.688147078,27.38377816,45.79697417,26.81924766
2022,Illinois,Macon,3.052883747,12.16433777,51.91575825,35.91990398
2022,Illinois,Macoupin,5.8,27.6,43.3,29.2
2022,Illinois,Madison,4.340077216,29.41470512,46.73522034,23.85007453
2022,Illinois,Marion,2.936553114,26.6354506,38.81763482,34.54691459
2022,Illinois,Marshall,5.410002844,17.06424794,50.86724632,32.06850574
2022,Illinois,Mason,9.201873013,34.04892623,47.07050951,18.88056426
2022,Illinois,Massac,11.01557619,57.3100573,5.460707132,37.22923557
2022,Illinois,Menard,0.459313513,39.47688759,45.7427043,14.78040811
2022,Illinois,Mercer,5.752629432,60.51632083,25.73998031,13.74369886
2022,Illinois,Monroe,3.420424346,32.89479488,37.96634091,29.13886421
2022,Illinois,Montgomery,2.6,13.8,54.4,31.8
2022,Illinois,Morgan,8.498189141,45.6747824,40.35889183,13.96632577
2022,Illinois,Moultrie,2.3446542,15.7491847,36.81174029,47.43907501
2022,Illinois,Ogle,2.84525384,21.10985785,51.40796313,27.48217902
2022,Illinois,Peoria,5.34856976,37.78736388,42.5018771,19.71075902
2022,Illinois,Perry,6.203441798,49.59543646,27.42550477,22.97905877
2022,Illinois,Piatt,1.941023105,10.10661604,56.8387615,33.05462246
2022,Illinois,Pike,3.041924437,25.00463651,49.16805179,25.8273117
2022,Illinois,Pope,4.207913206,58.18662819,38.7012987,3.112073112
2022,Illinois,Pulaski,13.06518157,58.22396233,22.26485776,19.51117991
2022,Illinois,Putnam,3.193571649,28.2182369,42.87916903,28.90259407
2022,Illinois,Randolph,2.08069188,53.30919375,33.97413922,12.71666702
2022,Illinois,Richland,1.216279513,43.90069255,40.90747594,15.19183151
2022,Illinois,Rock Island,3.151639273,56.96718604,26.01711951,17.01569445
2022,Illinois,St Clair,4.990566958,40.53118971,39.25299391,20.21581639
2022,Illinois,Saline,3.720887918,41.70296528,23.36851132,34.9285234
2022,Illinois,Sangamon,1.402967448,17.44125364,32.46825686,50.09048951
2022,Illinois,Schuyler,3.941314554,31.43791391,54.00248344,14.55960265
2022,Illinois,Scott,1.240177656,56.49431777,21.46993104,22.03575118
2022,Illinois,Shelby,3.514304082,13.97784201,45.10934807,40.91280992
2022,Illinois,Stark,2.174779466,31.41822579,46.55226294,22.02951127
2022,Illinois,Stephenson,6.243624583,32.82988669,48.12763579,19.04247752
2022,Illinois,Tazewell,3.917275791,28.86766503,44.42557386,26.70676111
2022,Illinois,Union,4.42576476,73.2226621,18.46368808,8.313649822
2022,Illinois,Vermilion,3.322132514,26.46662255,45.42163999,28.11173746
2022,Illinois,Wabash,3.099056221,30.28528681,62.42230575,7.292407436
2022,Illinois,Warren,3.250286899,47.03505294,32.67642468,20.28852238
2022,Illinois,Washington,2.864805968,27.93714211,47.44036632,24.62249157
2022,Illinois,Wayne,4.469840248,47.2368872,31.6507533,21.1123595
2022,Illinois,White,5.006638588,59.31721261,30.47170338,10.21108401
2022,Illinois,Whiteside,5.965993441,21.78701678,45.98589837,32.22708485
2022,Illinois,Will,4.224883117,50.10754471,28.34436415,21.54809114
2022,Illinois,Williamson,7.925505116,60.60807854,28.85328869,10.53863277
2022,Illinois,Winnebago,5.180960461,42.07635017,42.01886994,15.90477989
2022,Illinois,Woodford,5.762815827,22.79054357,50.3315329,26.87792353
2022,New York,Albany,2.876924913,41.20110061,37.32503888,21.47386051
2022,New York,Allegany,13.33382745,7.301963886,36.1847019,56.51333421
2022,New York,Broome,11.79749187,56.09474805,18.70120653,25.20404542
2022,New York,Cattaraugus,20.49483099,17.07825995,53.80998917,29.11175088
2022,New York,Cayuga,21.13991813,23.45180766,47.82412953,28.7240628
2022,New York,Chautauqua,17.35985533,8.958016097,48.9580161,42.08396781
2022,New York,Chemung,4.597107438,16.56377776,15.72195943,67.71426281
2022,New York,Chenango,26.10967853,25.40613213,28.18463607,46.4092318
2022,New York,Clinton,9.696261682,29.24611157,52.5228773,18.23101113
2022,New York,Columbia,14.45279866,38.97314456,39.71381065,21.31304479
2022,New York,Cortland,24.60813585,13.51632898,50.27345174,36.21021928
2022,New York,Delaware,14.46153846,44.10542432,16.59011374,39.30446194
2022,New York,Dutchess,17.85741811,33.88045541,25.55028463,40.56925996
2022,New York,Erie,13.9448173,10.99798494,43.46590307,45.53611199
2022,New York,Essex,8.836123005,12.57575758,32.8030303,54.62121212
2022,New York,Franklin,11.00914596,39.60933427,13.05081108,47.33985465
2022,New York,Fulton,5.9951137,16.51547492,22.97225187,60.51227321
2022,New York,Genesee,18.5,19.0,53.3,27.6
2022,New York,Greene,20.97174021,25.24797115,23.89540126,50.85662759
2022,New York,Hamilton,0,NA,NA,NA
2022,New York,Herkimer,16.67765326,32.47362251,32.96209457,34.56428292
2022,New York,Jefferson,17.73093505,21.83421579,37.8601406,40.3056436
2022,New York,Lewis,9.136987044,21.23084081,19.78081625,58.98834294
2022,New York,Livingston,14.7,21.4,50.4,28.2
2022,New York,Madison,12.52082302,19.49645806,31.71727654,48.7862654
2022,New York,Monroe,11.40569566,15.93795323,60.89355831,23.16848845
2022,New York,Montgomery,13.9,30.1,27.9,42.0
2022,New York,Nassau,8.646616541,24.74226804,0,75.25773196
2022,New York,New York,0,NA,NA,NA
2022,New York,Niagara,9.497746297,23.22047617,47.18467953,29.59484431
2022,New York,Oneida,9.424218123,21.73254888,31.44711996,46.82033115
2022,New York,Onondaga,14.24407733,26.79631036,47.77974634,25.42394331
2022,New York,Ontario,18.08098069,16.68219567,45.59955439,37.71824995
2022,New York,Orange,7.531380753,41.05466791,26.30937881,32.63595329
2022,New York,Orleans,8.388282903,18.85501482,55.29577682,25.84920836
2022,New York,Oswego,6.115628274,17.14982862,51.80386917,31.04630221
2022,New York,Otsego,4.194477879,28.54946788,33.05873078,38.39180134
2022,New York,Putnam,0,56.0137457,43.9862543,0
2022,New York,Queens,56.25,NA,NA,NA
2022,New York,Rensselaer,10.15817815,28.69281046,58.82352941,12.48366013
2022,New York,Rockland,16.1849711,52.38095238,47.61904762,0
2022,New York,St Lawrence,7.578127842,20.51040202,23.73155843,55.75803954
2022,New York,Saratoga,12.9050251,10.90251193,47.920709,41.17677907
2022,New York,Schenectady,5.253837072,24.89082969,28.8937409,46.2154294
2022,New York,Schoharie,14.70868081,39.64563703,15.37791889,44.97644408
2022,New York,Schuyler,9.718713876,14.42307692,46.05388423,39.52303884
2022,New York,Seneca,11.57510054,30.28046467,33.72474015,35.99479518
2022,New York,Steuben,8.94754491,6.01494344,40.4652085,53.51984806
2022,New York,Suffolk,22.69931102,11.17025918,21.05768392,67.7720569
2022,New York,Sullivan,13.61724501,20.81038552,12.23446105,66.95515342
2022,New York,Tioga,17.20698254,27.55075482,50.85025161,21.59899358
2022,New York,Tompkins,19.68253111,16.2611257,54.57514247,29.16373183
2022,New York,Ulster,12.90254461,16.87746498,47.72201822,35.4005168
2022,New York,Warren,1.113585746,36.20689655,0,63.79310345
2022,New York,Washington,33.76721823,24.98026212,35.47855902,39.54117886
2022,New York,Wayne,9.557801057,20.06912283,50.35460012,29.57627704
2022,New York,Westchester,12.11734694,31.31578947,66.31578947,2.368421053
2022,New York,Wyoming,29.03284964,10.3608757,56.76600282,32.87312148
2022,New York,Yates,33.14977758,16.17422264,32.86314119,50.96263617
