state,county,year,crop_name,perc_eval,variable,value
new york,genesee,2015,Soybeans,91.17,perc_cc,1.517671966
new york,genesee,2016,Corn,85.44,perc_cc,8.415908755
new york,genesee,2016,Soybeans,92.14,perc_cc,2.963476438
new york,genesee,2017,Soybeans,89.38,perc_cc,3.829935858
new york,genesee,2018,Corn,101.34,perc_cc,12.75269136
new york,genesee,2018,Soybeans,104.63,perc_cc,9.032496008
new york,genesee,2019,Corn,101.7,perc_cc,6.960813373
new york,genesee,2019,Soybeans,105.44,perc_cc,1.445592553
new york,genesee,2020,Corn,101.4,perc_cc,8.224577871
new york,genesee,2020,Soybeans,105.05,perc_cc,3.838405436
new york,genesee,2021,Soybeans,102.36,perc_cc,4.461600688
new york,genesee,2015,Soybeans,91.17,perc_nt,29.90556597
new york,genesee,2017,Soybeans,89.38,perc_nt,27.20908336
new york,genesee,2018,Corn,101.34,perc_nt,30.43527412
new york,genesee,2018,Soybeans,104.63,perc_nt,39.80389615
new york,genesee,2019,Corn,101.7,perc_nt,24.1905664
new york,genesee,2019,Soybeans,105.44,perc_nt,28.82962858
new york,genesee,2020,Corn,101.4,perc_nt,28.27181868
new york,genesee,2020,Soybeans,105.05,perc_nt,34.83687734
new york,genesee,2021,Soybeans,102.36,perc_nt,16.87777803
new york,genesee,2015,Soybeans,91.17,perc_rt,58.77853437
new york,genesee,2017,Soybeans,89.38,perc_rt,58.69365078
new york,genesee,2018,Corn,101.34,perc_rt,45.69639509
new york,genesee,2018,Soybeans,104.63,perc_rt,48.6157392
new york,genesee,2019,Corn,101.7,perc_rt,54.73291855
new york,genesee,2019,Soybeans,105.44,perc_rt,52.92697879
new york,genesee,2020,Corn,101.4,perc_rt,44.89872607
new york,genesee,2020,Soybeans,105.05,perc_rt,48.95948539
new york,genesee,2021,Soybeans,102.36,perc_rt,54.44415293
new york,herkimer,2015,Corn,60.19,perc_ct,6.587020658
new york,herkimer,2016,Soybeans,73.45,perc_ct,6.545688365
new york,herkimer,2017,Corn,83.8,perc_ct,6.844762203
new york,herkimer,2017,Soybeans,57.02,perc_ct,9.625955064
new york,herkimer,2018,Soybeans,72.46,perc_ct,5.378843802
new york,herkimer,2019,Soybeans,75.12,perc_ct,4.207474875
new york,herkimer,2020,Corn,80.8,perc_ct,15.77414465
new york,herkimer,2020,Soybeans,73.48,perc_ct,4.376844804
new york,herkimer,2021,Corn,77.79,perc_ct,7.282277427
new york,herkimer,2021,Soybeans,95.44,perc_ct,7.609976356
new york,herkimer,2015,Corn,60.19,perc_cc,0.709344586
new york,herkimer,2017,Corn,83.8,perc_cc,0.89394855
new york,herkimer,2018,Soybeans,72.46,perc_cc,0.517125972
new york,herkimer,2019,Soybeans,75.12,perc_cc,1.280177817
new york,herkimer,2020,Corn,80.8,perc_cc,12.83974208
new york,herkimer,2020,Soybeans,73.48,perc_cc,10.06809711
new york,herkimer,2021,Corn,77.79,perc_cc,2.388941406
new york,herkimer,2021,Soybeans,95.44,perc_cc,3.454991102
new york,herkimer,2015,Corn,60.19,perc_nt,25.49689247
new york,herkimer,2015,Soybeans,63.37,perc_nt,41.45436052
new york,herkimer,2016,Soybeans,73.45,perc_nt,53.86336203
new york,herkimer,2017,Corn,83.8,perc_nt,18.97115073
new york,herkimer,2017,Soybeans,57.02,perc_nt,14.52609006
new york,herkimer,2018,Soybeans,72.46,perc_nt,7.11898919
new york,herkimer,2019,Soybeans,75.12,perc_nt,14.90529753
new york,herkimer,2020,Corn,80.8,perc_nt,24.76404486
new york,herkimer,2020,Soybeans,73.48,perc_nt,33.52669367
new york,herkimer,2021,Corn,77.79,perc_nt,6.255862178
new york,herkimer,2021,Soybeans,95.44,perc_nt,7.117859297
new york,herkimer,2015,Corn,60.19,perc_rt,65.41074577
new york,herkimer,2015,Soybeans,63.37,perc_rt,56.00025047
new york,herkimer,2016,Soybeans,73.45,perc_rt,37.37539008
new york,herkimer,2017,Corn,83.8,perc_rt,58.79646916
new york,herkimer,2017,Soybeans,57.02,perc_rt,65.57775217
new york,herkimer,2018,Soybeans,72.46,perc_rt,86.47251799
new york,herkimer,2019,Soybeans,75.12,perc_rt,76.5383211
new york,herkimer,2020,Corn,80.8,perc_rt,55.22015216
new york,herkimer,2020,Soybeans,73.48,perc_rt,56.97634196
new york,herkimer,2021,Corn,77.79,perc_rt,75.98095077
new york,herkimer,2021,Soybeans,95.44,perc_rt,77.57744395
new york,jefferson,2015,Corn,119.81,perc_ct,14.15881041
new york,jefferson,2015,Soybeans,83.5,perc_ct,4.63337101
new york,jefferson,2016,Corn,67.92,perc_ct,16.69058132
new york,jefferson,2016,Soybeans,79.31,perc_ct,25.50364865
new york,jefferson,2017,Corn,83.99,perc_ct,14.97261673
new york,jefferson,2017,Soybeans,73.55,perc_ct,22.23225651
new york,jefferson,2018,Corn,87.06,perc_ct,18.52792096
new york,jefferson,2018,Soybeans,78.54,perc_ct,11.02642537
new york,jefferson,2019,Corn,95.86,perc_ct,7.163160377
new york,jefferson,2019,Soybeans,83.31,perc_ct,9.17909111
new york,jefferson,2020,Corn,92.41,perc_ct,29.67756638
new york,jefferson,2020,Soybeans,75.99,perc_ct,14.2997097
new york,jefferson,2021,Corn,80.1,perc_ct,17.55625469
new york,jefferson,2021,Soybeans,87.97,perc_ct,11.93929569
new york,jefferson,2015,Corn,119.81,perc_cc,16.75603604
new york,jefferson,2015,Soybeans,83.5,perc_cc,13.20115288
new york,jefferson,2016,Corn,67.92,perc_cc,6.723539264
new york,jefferson,2016,Soybeans,79.31,perc_cc,3.168059232
new york,jefferson,2017,Corn,83.99,perc_cc,22.21392432
new york,jefferson,2017,Soybeans,73.55,perc_cc,11.93319045
new york,jefferson,2018,Corn,87.06,perc_cc,4.065386162
new york,jefferson,2018,Soybeans,78.54,perc_cc,1.917263636
new york,jefferson,2019,Corn,95.86,perc_cc,11.28351439
new york,jefferson,2019,Soybeans,83.31,perc_cc,1.520891486
new york,jefferson,2020,Corn,92.41,perc_cc,5.209939365
new york,jefferson,2020,Soybeans,75.99,perc_cc,4.52355508
new york,jefferson,2021,Corn,80.1,perc_cc,7.82522892
new york,jefferson,2021,Soybeans,87.97,perc_cc,5.798447678
new york,jefferson,2015,Corn,119.81,perc_nt,16.61444443
new york,jefferson,2015,Soybeans,83.5,perc_nt,29.74461912
new york,jefferson,2016,Corn,67.92,perc_nt,7.913166026
new york,jefferson,2016,Soybeans,79.31,perc_nt,11.05713063
new york,jefferson,2017,Corn,83.99,perc_nt,28.82609564
new york,jefferson,2017,Soybeans,73.55,perc_nt,9.49296014
new york,jefferson,2018,Corn,87.06,perc_nt,32.10412665
new york,jefferson,2018,Soybeans,78.54,perc_nt,37.83856051
new york,jefferson,2019,Corn,95.86,perc_nt,10.25065028
new york,jefferson,2019,Soybeans,83.31,perc_nt,5.586110409
new york,jefferson,2020,Corn,92.41,perc_nt,10.06715106
new york,jefferson,2020,Soybeans,75.99,perc_nt,13.70313263
new york,jefferson,2021,Corn,80.1,perc_nt,16.55459322
new york,jefferson,2021,Soybeans,87.97,perc_nt,18.84883933
new york,jefferson,2015,Corn,119.81,perc_rt,66.64397974
new york,jefferson,2015,Soybeans,83.5,perc_rt,64.45447192
new york,jefferson,2016,Corn,67.92,perc_rt,69.61817589
new york,jefferson,2016,Soybeans,79.31,perc_rt,61.58049923
new york,jefferson,2017,Corn,83.99,perc_rt,50.3904368
new york,jefferson,2017,Soybeans,73.55,perc_rt,66.293153
new york,jefferson,2018,Corn,87.06,perc_rt,48.46382902
new york,jefferson,2018,Soybeans,78.54,perc_rt,51.13501412
new york,jefferson,2019,Corn,95.86,perc_rt,80.27767115
new york,jefferson,2019,Soybeans,83.31,perc_rt,85.23479848
new york,jefferson,2020,Corn,92.41,perc_rt,57.11064402
new york,jefferson,2020,Soybeans,75.99,perc_rt,71.45262762
new york,jefferson,2021,Corn,80.1,perc_rt,64.7639001
new york,jefferson,2021,Soybeans,87.97,perc_rt,69.21186499
new york,lewis,2016,Corn,62.71,perc_ct,13.42140515
new york,lewis,2016,Soybeans,59.78,perc_ct,8.372974218
new york,lewis,2017,Corn,78.35,perc_ct,8.212981192
new york,lewis,2017,Soybeans,64.76,perc_ct,27.82374682
new york,lewis,2018,Corn,98.54,perc_ct,8.154524722
new york,lewis,2019,Corn,87.57,perc_ct,3.64420212
new york,lewis,2019,Soybeans,92.59,perc_ct,11.59953343
new york,lewis,2020,Corn,78.34,perc_ct,23.13564914
new york,lewis,2020,Soybeans,92.55,perc_ct,30.44340391
new york,lewis,2021,Corn,76.32,perc_ct,8.669993078
new york,lewis,2021,Soybeans,88.8,perc_ct,2.468693975
new york,lewis,2015,Soybeans,61.01,perc_cc,4.008800069
new york,lewis,2016,Corn,62.71,perc_cc,2.797779194
new york,lewis,2017,Corn,78.35,perc_cc,17.20542075
new york,lewis,2017,Soybeans,64.76,perc_cc,18.06380519
new york,lewis,2018,Corn,98.54,perc_cc,1.419379067
new york,lewis,2019,Corn,87.57,perc_cc,2.852679483
new york,lewis,2020,Corn,78.34,perc_cc,0.175743531
new york,lewis,2021,Corn,76.32,perc_cc,9.748474463
new york,lewis,2021,Soybeans,88.8,perc_cc,7.494756761
new york,lewis,2015,Soybeans,61.01,perc_nt,4.008800069
new york,lewis,2016,Corn,62.71,perc_nt,13.11103211
new york,lewis,2016,Soybeans,59.78,perc_nt,3.140994705
new york,lewis,2017,Corn,78.35,perc_nt,19.3966559
new york,lewis,2017,Soybeans,64.76,perc_nt,9.920469052
new york,lewis,2018,Corn,98.54,perc_nt,30.82768266
new york,lewis,2019,Corn,87.57,perc_nt,26.98663262
new york,lewis,2019,Soybeans,92.59,perc_nt,26.00097741
new york,lewis,2020,Corn,78.34,perc_nt,10.05123885
new york,lewis,2020,Soybeans,92.55,perc_nt,27.70833344
new york,lewis,2021,Corn,76.32,perc_nt,27.811724
new york,lewis,2021,Soybeans,88.8,perc_nt,23.13946783
new york,lewis,2016,Corn,62.71,perc_rt,69.73872426
new york,lewis,2016,Soybeans,59.78,perc_rt,85.34263111
new york,lewis,2017,Corn,78.35,perc_rt,64.73529185
new york,lewis,2017,Soybeans,64.76,perc_rt,60.59590452
new york,lewis,2018,Corn,98.54,perc_rt,59.78808388
new york,lewis,2019,Corn,87.57,perc_rt,69.16735816
new york,lewis,2019,Soybeans,92.59,perc_rt,62.39948917
new york,lewis,2020,Corn,78.34,perc_rt,66.81311201
new york,lewis,2020,Soybeans,92.55,perc_rt,41.84826265
new york,lewis,2021,Corn,76.32,perc_rt,63.10167428
new york,lewis,2021,Soybeans,88.8,perc_rt,74.3918382
new york,livingston,2015,Corn,98.47,perc_ct,18.58552791
new york,livingston,2015,Soybeans,93.32,perc_ct,17.16553783
new york,livingston,2017,Corn,93.27,perc_ct,10.54964798
new york,livingston,2017,Soybeans,97.24,perc_ct,16.85559872
new york,livingston,2018,Corn,105.6,perc_ct,17.70242018
new york,livingston,2018,Soybeans,106.77,perc_ct,12.24223066
new york,livingston,2019,Corn,101.15,perc_ct,4.623878921
new york,livingston,2019,Soybeans,115.79,perc_ct,5.219482671
new york,livingston,2020,Corn,109.44,perc_ct,3.470427469
new york,livingston,2020,Soybeans,107.67,perc_ct,1.808889772
new york,livingston,2021,Corn,92.9,perc_ct,17.58311772
new york,livingston,2021,Soybeans,99.16,perc_ct,13.41879235
new york,livingston,2015,Corn,98.47,perc_cc,3.121705779
new york,livingston,2015,Soybeans,93.32,perc_cc,0.293818033
new york,livingston,2016,Corn,93.47,perc_cc,5.664542332
new york,livingston,2016,Soybeans,104.81,perc_cc,2.924490478
new york,livingston,2017,Corn,93.27,perc_cc,6.260517837
new york,livingston,2017,Soybeans,97.24,perc_cc,2.61190068
new york,livingston,2018,Corn,105.6,perc_cc,1.757777073
new york,livingston,2018,Soybeans,106.77,perc_cc,0.597879682
new york,livingston,2019,Corn,101.15,perc_cc,5.248296281
new york,livingston,2019,Soybeans,115.79,perc_cc,0.935650844
new york,livingston,2020,Corn,109.44,perc_cc,1.074068573
new york,livingston,2020,Soybeans,107.67,perc_cc,0.446029595
new york,livingston,2021,Corn,92.9,perc_cc,10.38741328
new york,livingston,2021,Soybeans,99.16,perc_cc,2.947208734
new york,livingston,2015,Corn,98.47,perc_nt,32.61600856
new york,livingston,2015,Soybeans,93.32,perc_nt,20.47678689
new york,livingston,2017,Corn,93.27,perc_nt,46.72230778
new york,livingston,2017,Soybeans,97.24,perc_nt,23.26060526
new york,livingston,2018,Corn,105.6,perc_nt,33.32387903
new york,livingston,2018,Soybeans,106.77,perc_nt,41.95317537
new york,livingston,2019,Corn,101.15,perc_nt,26.13563637
new york,livingston,2019,Soybeans,115.79,perc_nt,30.84425302
new york,livingston,2020,Corn,109.44,perc_nt,38.154518
new york,livingston,2020,Soybeans,107.67,perc_nt,48.92771424
new york,livingston,2021,Corn,92.9,perc_nt,31.33097859
new york,livingston,2021,Soybeans,99.16,perc_nt,23.80693212
new york,livingston,2015,Corn,98.47,perc_rt,46.02106792
new york,livingston,2015,Soybeans,93.32,perc_rt,61.32172691
new york,livingston,2017,Corn,93.27,perc_rt,37.78472232
new york,livingston,2017,Soybeans,97.24,perc_rt,58.47416059
new york,livingston,2018,Corn,105.6,perc_rt,44.31771485
new york,livingston,2018,Soybeans,106.77,perc_rt,41.9314178
new york,livingston,2019,Corn,101.15,perc_rt,54.9622327
new york,livingston,2019,Soybeans,115.79,perc_rt,47.02202723
new york,livingston,2020,Corn,109.44,perc_rt,49.68539975
new york,livingston,2020,Soybeans,107.67,perc_rt,36.91667315
new york,livingston,2021,Corn,92.9,perc_rt,47.44365987
new york,livingston,2021,Soybeans,99.16,perc_rt,60.23834762
new york,madison,2015,Corn,56.68,perc_ct,1.593964005
new york,madison,2015,Soybeans,53.53,perc_ct,0.941094065
new york,madison,2016,Corn,62.54,perc_ct,4.945434295
new york,madison,2016,Soybeans,65.78,perc_ct,3.756021263
new york,madison,2017,Corn,71.06,perc_ct,1.902181387
new york,madison,2017,Soybeans,52.41,perc_ct,7.108455115
new york,madison,2018,Corn,83.18,perc_ct,14.47931792
new york,madison,2018,Soybeans,76.72,perc_ct,12.17012218
new york,madison,2019,Corn,81.47,perc_ct,6.412255162
new york,madison,2019,Soybeans,77.95,perc_ct,6.405730394
new york,madison,2020,Corn,78.29,perc_ct,22.26191289
new york,madison,2020,Soybeans,71.57,perc_ct,5.428249981
new york,madison,2021,Corn,73.03,perc_ct,21.71916827
new york,madison,2021,Soybeans,78.09,perc_ct,15.0584959
new york,madison,2015,Corn,56.68,perc_cc,3.698620748
new york,madison,2015,Soybeans,53.53,perc_cc,0.531807403
new york,madison,2016,Corn,62.54,perc_cc,3.279932357
new york,madison,2016,Soybeans,65.78,perc_cc,0.465668357
new york,madison,2017,Corn,71.06,perc_cc,7.592438757
new york,madison,2017,Soybeans,52.41,perc_cc,5.547414838
new york,madison,2018,Corn,83.18,perc_cc,6.40690476
new york,madison,2018,Soybeans,76.72,perc_cc,9.374194625
new york,madison,2019,Corn,81.47,perc_cc,2.939740577
new york,madison,2019,Soybeans,77.95,perc_cc,1.278420203
new york,madison,2020,Corn,78.29,perc_cc,12.6144801
new york,madison,2020,Soybeans,71.57,perc_cc,24.66838011
new york,madison,2021,Corn,73.03,perc_cc,4.178316159
new york,madison,2021,Soybeans,78.09,perc_cc,0.784058113
new york,madison,2015,Corn,56.68,perc_nt,17.91790034
new york,madison,2015,Soybeans,53.53,perc_nt,17.96815045
new york,madison,2016,Corn,62.54,perc_nt,16.66564936
new york,madison,2016,Soybeans,65.78,perc_nt,7.924329868
new york,madison,2017,Corn,71.06,perc_nt,7.934536403
new york,madison,2017,Soybeans,52.41,perc_nt,12.76955157
new york,madison,2018,Corn,83.18,perc_nt,29.35993635
new york,madison,2018,Soybeans,76.72,perc_nt,25.90425547
new york,madison,2019,Corn,81.47,perc_nt,21.69156848
new york,madison,2019,Soybeans,77.95,perc_nt,20.11275782
new york,madison,2020,Corn,78.29,perc_nt,13.7712424
new york,madison,2020,Soybeans,71.57,perc_nt,29.79891862
new york,madison,2021,Corn,73.03,perc_nt,14.09478633
new york,madison,2021,Soybeans,78.09,perc_nt,16.45752628
new york,madison,2015,Corn,56.68,perc_rt,14.11876695
new york,madison,2015,Soybeans,53.53,perc_rt,21.77980666
new york,madison,2016,Corn,62.54,perc_rt,62.86776731
new york,madison,2016,Soybeans,65.78,perc_rt,76.45109064
new york,madison,2017,Corn,71.06,perc_rt,35.77336427
new york,madison,2017,Soybeans,52.41,perc_rt,45.93174753
new york,madison,2018,Corn,83.18,perc_rt,55.06770943
new york,madison,2018,Soybeans,76.72,perc_rt,61.48204897
new york,madison,2019,Corn,81.47,perc_rt,68.87295764
new york,madison,2019,Soybeans,77.95,perc_rt,72.66026536
new york,madison,2020,Corn,78.29,perc_rt,61.97026109
new york,madison,2020,Soybeans,71.57,perc_rt,60.15053751
new york,madison,2021,Corn,73.03,perc_rt,62.19442258
new york,madison,2021,Soybeans,78.09,perc_rt,67.46654068
new york,montgomery,2015,Corn,54.86,perc_ct,4.122863632
new york,montgomery,2016,Corn,61.17,perc_ct,2.237276651
new york,montgomery,2017,Corn,76.56,perc_ct,4.1200659
new york,montgomery,2018,Corn,74,perc_ct,7.70205785
new york,montgomery,2020,Corn,74.49,perc_ct,6.940886145
new york,montgomery,2020,Soybeans,71.24,perc_ct,5.574623511
new york,montgomery,2021,Corn,71.56,perc_ct,2.369315179
new york,montgomery,2021,Soybeans,72.81,perc_ct,1.649117102
new york,montgomery,2015,Corn,54.86,perc_cc,1.850218855
new york,montgomery,2016,Corn,61.17,perc_cc,4.305590571
new york,montgomery,2017,Corn,76.56,perc_cc,3.117948783
new york,montgomery,2018,Corn,74,perc_cc,8.558327567
new york,montgomery,2020,Corn,74.49,perc_cc,19.19763572
new york,montgomery,2020,Soybeans,71.24,perc_cc,8.835871914
new york,montgomery,2021,Corn,71.56,perc_cc,6.710564449
new york,montgomery,2021,Soybeans,72.81,perc_cc,1.076409472
new york,montgomery,2015,Corn,54.86,perc_nt,12.4784897
new york,montgomery,2016,Corn,61.17,perc_nt,20.65999656
new york,montgomery,2017,Corn,76.56,perc_nt,5.558028642
new york,montgomery,2018,Corn,74,perc_nt,9.235855209
new york,montgomery,2020,Corn,74.49,perc_nt,8.933161788
new york,montgomery,2020,Soybeans,71.24,perc_nt,14.06233974
new york,montgomery,2021,Corn,71.56,perc_nt,3.379156951
new york,montgomery,2021,Soybeans,72.81,perc_nt,0.48396709
new york,montgomery,2015,Corn,54.86,perc_rt,32.42624068
new york,montgomery,2016,Corn,61.17,perc_rt,25.31782045
new york,montgomery,2017,Corn,76.56,perc_rt,35.80135959
new york,montgomery,2018,Corn,74,perc_rt,28.87446948
new york,montgomery,2020,Corn,74.49,perc_rt,32.53473437
new york,montgomery,2020,Soybeans,71.24,perc_rt,44.30023491
new york,montgomery,2021,Corn,71.56,perc_rt,37.04267016
new york,montgomery,2021,Soybeans,72.81,perc_rt,57.93377404
new york,oneida,2015,Corn,56.79,perc_ct,5.69708546
new york,oneida,2015,Soybeans,69.07,perc_ct,2.161721691
new york,oneida,2016,Corn,94.41,perc_ct,6.627589463
new york,oneida,2016,Soybeans,68.14,perc_ct,13.41604254
new york,oneida,2017,Corn,77.38,perc_ct,7.040748926
new york,oneida,2017,Soybeans,64.74,perc_ct,7.063548983
new york,oneida,2018,Corn,73.99,perc_ct,11.01949597
new york,oneida,2018,Soybeans,79.76,perc_ct,11.68348307
new york,oneida,2019,Corn,83.8,perc_ct,4.864416928
new york,oneida,2019,Soybeans,80.87,perc_ct,7.104366704
new york,oneida,2020,Corn,83.74,perc_ct,17.26472398
new york,oneida,2020,Soybeans,73.75,perc_ct,13.43885114
new york,oneida,2021,Corn,78.74,perc_ct,14.69776941
new york,oneida,2021,Soybeans,77.54,perc_ct,11.94610143
new york,oneida,2015,Corn,56.79,perc_cc,6.377260091
new york,oneida,2015,Soybeans,69.07,perc_cc,4.879620886
new york,oneida,2016,Corn,94.41,perc_cc,0.84785993
new york,oneida,2017,Corn,77.38,perc_cc,4.873731427
new york,oneida,2017,Soybeans,64.74,perc_cc,4.691391828
new york,oneida,2018,Corn,73.99,perc_cc,9.683770651
new york,oneida,2018,Soybeans,79.76,perc_cc,6.947864022
new york,oneida,2019,Corn,83.8,perc_cc,5.039900294
new york,oneida,2019,Soybeans,80.87,perc_cc,1.491942817
new york,oneida,2020,Corn,83.74,perc_cc,7.148474007
new york,oneida,2020,Soybeans,73.75,perc_cc,8.680155311
new york,oneida,2021,Corn,78.74,perc_cc,0.420660678
new york,oneida,2015,Corn,56.79,perc_nt,10.80171147
new york,oneida,2015,Soybeans,69.07,perc_nt,20.70777923
new york,oneida,2016,Corn,94.41,perc_nt,16.65680112
new york,oneida,2016,Soybeans,68.14,perc_nt,7.560069114
new york,oneida,2017,Corn,77.38,perc_nt,17.38514922
new york,oneida,2017,Soybeans,64.74,perc_nt,14.03576565
new york,oneida,2018,Corn,73.99,perc_nt,30.67252734
new york,oneida,2018,Soybeans,79.76,perc_nt,22.96780982
new york,oneida,2019,Corn,83.8,perc_nt,23.15573645
new york,oneida,2019,Soybeans,80.87,perc_nt,18.87105364
new york,oneida,2020,Corn,83.74,perc_nt,18.00035043
new york,oneida,2020,Soybeans,73.75,perc_nt,22.08617841
new york,oneida,2021,Corn,78.74,perc_nt,21.8588543
new york,oneida,2021,Soybeans,77.54,perc_nt,12.49011444
new york,oneida,2015,Corn,56.79,perc_rt,12.99869535
new york,oneida,2015,Soybeans,69.07,perc_rt,12.44125762
new york,oneida,2016,Corn,94.41,perc_rt,66.09998144
new york,oneida,2016,Soybeans,68.14,perc_rt,74.18551751
new york,oneida,2017,Corn,77.38,perc_rt,53.96937384
new york,oneida,2017,Soybeans,64.74,perc_rt,45.55759744
new york,oneida,2018,Corn,73.99,perc_rt,57.60645175
new york,oneida,2018,Soybeans,79.76,perc_rt,65.04692575
new york,oneida,2019,Corn,83.8,perc_rt,69.81090412
new york,oneida,2019,Soybeans,80.87,perc_rt,73.01800749
new york,oneida,2020,Corn,83.74,perc_rt,62.77444864
new york,oneida,2020,Soybeans,73.75,perc_rt,62.89996954
new york,oneida,2021,Corn,78.74,perc_rt,59.63598414
new york,oneida,2021,Soybeans,77.54,perc_rt,67.47708761
new york,onondaga,2015,Corn,79.2,perc_ct,4.634637374
new york,onondaga,2015,Soybeans,102.48,perc_ct,2.514506164
new york,onondaga,2016,Corn,99.13,perc_ct,6.978679063
new york,onondaga,2016,Soybeans,115.9,perc_ct,3.90202209
new york,onondaga,2017,Corn,96.8,perc_ct,2.711098163
new york,onondaga,2017,Soybeans,111.37,perc_ct,1.695543677
new york,onondaga,2018,Corn,107.75,perc_ct,7.171263679
new york,onondaga,2018,Soybeans,124.73,perc_ct,6.520847069
new york,onondaga,2019,Corn,109.47,perc_ct,4.7685194
new york,onondaga,2019,Soybeans,109.91,perc_ct,3.520055873
new york,onondaga,2020,Corn,117.06,perc_ct,17.58097763
new york,onondaga,2020,Soybeans,103.75,perc_ct,8.363149596
new york,onondaga,2021,Corn,97.69,perc_ct,16.85271564
new york,onondaga,2021,Soybeans,122.78,perc_ct,9.251308804
new york,onondaga,2015,Corn,79.2,perc_cc,20.80369875
new york,onondaga,2015,Soybeans,102.48,perc_cc,19.08725508
new york,onondaga,2016,Corn,99.13,perc_cc,2.454206137
new york,onondaga,2016,Soybeans,115.9,perc_cc,1.953678493
new york,onondaga,2017,Corn,96.8,perc_cc,9.445096687
new york,onondaga,2017,Soybeans,111.37,perc_cc,8.507085994
new york,onondaga,2018,Corn,107.75,perc_cc,7.009702983
new york,onondaga,2018,Soybeans,124.73,perc_cc,8.655971256
new york,onondaga,2019,Corn,109.47,perc_cc,20.89572619
new york,onondaga,2019,Soybeans,109.91,perc_cc,18.18156953
new york,onondaga,2020,Corn,117.06,perc_cc,9.830999696
new york,onondaga,2020,Soybeans,103.75,perc_cc,9.824223772
new york,onondaga,2021,Corn,97.69,perc_cc,1.453216931
new york,onondaga,2021,Soybeans,122.78,perc_cc,0.98911971
new york,onondaga,2015,Corn,79.2,perc_nt,48.41051338
new york,onondaga,2015,Soybeans,102.48,perc_nt,48.88093566
new york,onondaga,2016,Corn,99.13,perc_nt,14.52704834
new york,onondaga,2016,Soybeans,115.9,perc_nt,7.676309507
new york,onondaga,2017,Corn,96.8,perc_nt,54.22237126
new york,onondaga,2017,Soybeans,111.37,perc_nt,60.00743163
new york,onondaga,2018,Corn,107.75,perc_nt,36.09151971
new york,onondaga,2018,Soybeans,124.73,perc_nt,44.3962721
new york,onondaga,2019,Corn,109.47,perc_nt,39.04374267
new york,onondaga,2019,Soybeans,109.91,perc_nt,39.87538599
new york,onondaga,2020,Corn,117.06,perc_nt,36.57059697
new york,onondaga,2020,Soybeans,103.75,perc_nt,59.95678526
new york,onondaga,2021,Corn,97.69,perc_nt,30.09821546
new york,onondaga,2021,Soybeans,122.78,perc_nt,34.32453474
new york,onondaga,2015,Corn,79.2,perc_rt,35.10501198
new york,onondaga,2015,Soybeans,102.48,perc_rt,41.50495671
new york,onondaga,2016,Corn,99.13,perc_rt,67.59848567
new york,onondaga,2016,Soybeans,115.9,perc_rt,82.3574594
new york,onondaga,2017,Corn,96.8,perc_rt,34.09884893
new york,onondaga,2017,Soybeans,111.37,perc_rt,36.11840552
new york,onondaga,2018,Corn,107.75,perc_rt,55.58615236
new york,onondaga,2018,Soybeans,124.73,perc_rt,48.05961591
new york,onondaga,2019,Corn,109.47,perc_rt,53.98545603
new york,onondaga,2019,Soybeans,109.91,perc_rt,54.4937437
